id,activity
39101,sitting
39102,lying
39103,walking
39104,lying
39105,lying
39106,lying
39107,sitting on the ground
39108,sitting
39109,sitting
39110,sitting
39111,sitting on the ground
39112,walking
39113,walking
39114,sitting on the ground
39115,lying
39116,walking
39117,sitting on the ground
39118,standing up from lying
39119,sitting
39120,lying
39121,lying
39122,lying
39123,walking
39124,lying
39125,sitting
39126,sitting
39127,sitting on the ground
39128,sitting on the ground
39129,lying
39130,sitting on the ground
39131,lying
39132,walking
39133,walking
39134,sitting
39135,standing up from lying
39136,standing up from lying
39137,lying
39138,standing up from lying
39139,standing up from sitting on the ground
39140,lying
39141,sitting
39142,walking
39143,lying
39144,lying
39145,standing up from lying
39146,sitting
39147,standing up from sitting on the ground
39148,lying
39149,standing up from lying
39150,lying
39151,lying
39152,walking
39153,sitting down
39154,sitting on the ground
39155,walking
39156,sitting
39157,lying
39158,lying
39159,sitting
39160,sitting on the ground
39161,standing up from sitting on the ground
39162,standing up from lying
39163,lying
39164,on all fours
39165,sitting on the ground
39166,standing up from lying
39167,sitting on the ground
39168,lying
39169,lying
39170,walking
39171,lying down
39172,sitting
39173,standing up from lying
39174,lying
39175,standing up from lying
39176,sitting
39177,sitting
39178,sitting
39179,lying
39180,sitting
39181,walking
39182,walking
39183,lying
39184,lying
39185,walking
39186,walking
39187,sitting on the ground
39188,lying
39189,sitting
39190,lying
39191,standing up from lying
39192,falling
39193,walking
39194,lying
39195,walking
39196,walking
39197,sitting
39198,walking
39199,sitting
39200,lying
39201,sitting on the ground
39202,lying
39203,lying
39204,lying
39205,lying
39206,sitting on the ground
39207,sitting
39208,lying
39209,lying
39210,walking
39211,sitting on the ground
39212,walking
39213,lying
39214,sitting on the ground
39215,walking
39216,sitting on the ground
39217,sitting
39218,walking
39219,standing up from lying
39220,standing up from lying
39221,sitting
39222,walking
39223,sitting
39224,sitting
39225,lying
39226,walking
39227,lying
39228,walking
39229,standing up from lying
39230,walking
39231,walking
39232,walking
39233,lying
39234,standing up from lying
39235,lying
39236,sitting on the ground
39237,sitting on the ground
39238,lying
39239,sitting
39240,sitting
39241,lying
39242,lying
39243,walking
39244,sitting
39245,standing up from lying
39246,lying
39247,sitting
39248,sitting on the ground
39249,sitting
39250,lying
39251,walking
39252,lying
39253,walking
39254,walking
39255,lying
39256,walking
39257,walking
39258,sitting
39259,sitting on the ground
39260,walking
39261,standing up from lying
39262,lying
39263,lying
39264,sitting
39265,walking
39266,sitting
39267,lying
39268,lying
39269,sitting on the ground
39270,on all fours
39271,walking
39272,sitting on the ground
39273,walking
39274,walking
39275,lying
39276,lying
39277,sitting
39278,lying
39279,sitting
39280,sitting
39281,lying
39282,walking
39283,walking
39284,lying
39285,lying
39286,falling
39287,sitting
39288,sitting
39289,walking
39290,sitting
39291,walking
39292,walking
39293,walking
39294,lying
39295,on all fours
39296,lying
39297,walking
39298,standing up from sitting on the ground
39299,lying
39300,lying
39301,lying
39302,walking
39303,sitting on the ground
39304,standing up from lying
39305,walking
39306,walking
39307,walking
39308,walking
39309,lying
39310,standing up from lying
39311,walking
39312,walking
39313,standing up from lying
39314,lying
39315,lying
39316,lying
39317,lying
39318,sitting
39319,walking
39320,sitting
39321,lying
39322,sitting
39323,walking
39324,standing up from lying
39325,walking
39326,lying
39327,on all fours
39328,lying
39329,lying
39330,lying
39331,standing up from lying
39332,walking
39333,sitting on the ground
39334,standing up from lying
39335,standing up from lying
39336,sitting
39337,lying
39338,walking
39339,walking
39340,lying
39341,lying down
39342,standing up from lying
39343,lying
39344,sitting
39345,walking
39346,sitting on the ground
39347,lying
39348,walking
39349,on all fours
39350,lying
39351,sitting on the ground
39352,lying
39353,walking
39354,lying
39355,standing up from lying
39356,lying
39357,sitting
39358,walking
39359,sitting
39360,lying
39361,lying
39362,walking
39363,lying
39364,walking
39365,walking
39366,lying
39367,lying
39368,walking
39369,walking
39370,sitting down
39371,sitting on the ground
39372,walking
39373,walking
39374,lying
39375,walking
39376,standing up from lying
39377,lying
39378,lying
39379,sitting
39380,standing up from sitting on the ground
39381,lying
39382,standing up from lying
39383,sitting
39384,standing up from lying
39385,standing up from sitting on the ground
39386,sitting
39387,lying down
39388,walking
39389,sitting on the ground
39390,lying
39391,lying
39392,sitting
39393,on all fours
39394,sitting
39395,walking
39396,sitting
39397,walking
39398,lying
39399,lying down
39400,sitting
39401,walking
39402,lying
39403,sitting on the ground
39404,standing up from sitting
39405,sitting
39406,walking
39407,walking
39408,standing up from lying
39409,walking
39410,on all fours
39411,sitting
39412,lying
39413,lying
39414,lying
39415,lying
39416,lying
39417,sitting on the ground
39418,sitting
39419,standing up from lying
39420,lying
39421,lying
39422,sitting on the ground
39423,standing up from lying
39424,lying
39425,walking
39426,lying
39427,lying
39428,walking
39429,sitting on the ground
39430,sitting on the ground
39431,lying
39432,sitting
39433,sitting
39434,standing up from lying
39435,walking
39436,walking
39437,sitting
39438,walking
39439,walking
39440,lying
39441,lying
39442,lying
39443,on all fours
39444,sitting on the ground
39445,walking
39446,sitting
39447,walking
39448,standing up from lying
39449,sitting on the ground
39450,sitting on the ground
39451,sitting
39452,sitting
39453,sitting on the ground
39454,lying
39455,lying
39456,sitting on the ground
39457,standing up from lying
39458,standing up from lying
39459,walking
39460,lying
39461,sitting
39462,walking
39463,lying
39464,sitting
39465,sitting
39466,sitting on the ground
39467,walking
39468,lying
39469,lying
39470,sitting
39471,lying down
39472,lying
39473,sitting
39474,lying
39475,walking
39476,standing up from sitting
39477,walking
39478,walking
39479,standing up from lying
39480,walking
39481,lying
39482,walking
39483,walking
39484,standing up from lying
39485,lying
39486,lying down
39487,sitting
39488,sitting
39489,sitting
39490,standing up from sitting on the ground
39491,sitting
39492,sitting on the ground
39493,lying
39494,lying
39495,walking
39496,lying
39497,standing up from lying
39498,walking
39499,lying
39500,sitting on the ground
39501,sitting
39502,lying
39503,lying
39504,lying
39505,standing up from lying
39506,sitting
39507,lying
39508,lying
39509,lying
39510,sitting down
39511,standing up from lying
39512,walking
39513,walking
39514,walking
39515,sitting on the ground
39516,lying
39517,sitting
39518,on all fours
39519,walking
39520,lying down
39521,lying
39522,standing up from lying
39523,lying
39524,lying
39525,sitting
39526,sitting
39527,standing up from lying
39528,walking
39529,sitting
39530,walking
39531,sitting on the ground
39532,sitting on the ground
39533,sitting on the ground
39534,lying
39535,lying
39536,on all fours
39537,lying
39538,lying
39539,sitting on the ground
39540,lying
39541,lying
39542,lying
39543,lying
39544,sitting on the ground
39545,standing up from sitting on the ground
39546,lying
39547,walking
39548,walking
39549,standing up from lying
39550,lying
39551,lying
39552,walking
39553,sitting on the ground
39554,lying
39555,lying
39556,lying
39557,on all fours
39558,lying
39559,sitting
39560,walking
39561,sitting
39562,walking
39563,walking
39564,lying
39565,lying
39566,lying
39567,sitting
39568,sitting
39569,lying
39570,walking
39571,sitting
39572,lying
39573,standing up from lying
39574,lying
39575,walking
39576,walking
39577,lying
39578,lying
39579,lying
39580,lying
39581,lying
39582,walking
39583,sitting
39584,lying
39585,lying
39586,lying
39587,sitting
39588,walking
39589,lying
39590,lying
39591,walking
39592,sitting on the ground
39593,lying
39594,walking
39595,standing up from sitting on the ground
39596,standing up from lying
39597,walking
39598,sitting
39599,lying
39600,standing up from lying
39601,walking
39602,sitting on the ground
39603,lying
39604,sitting on the ground
39605,lying
39606,lying
39607,sitting
39608,lying
39609,sitting on the ground
39610,standing up from lying
39611,lying
39612,lying
39613,walking
39614,sitting on the ground
39615,walking
39616,standing up from sitting on the ground
39617,walking
39618,lying
39619,on all fours
39620,lying
39621,sitting
39622,standing up from lying
39623,lying
39624,lying
39625,lying
39626,lying
39627,lying
39628,walking
39629,sitting
39630,on all fours
39631,walking
39632,lying
39633,walking
39634,lying
39635,lying down
39636,lying
39637,sitting
39638,walking
39639,sitting on the ground
39640,sitting on the ground
39641,sitting
39642,lying
39643,lying
39644,sitting
39645,walking
39646,standing up from sitting on the ground
39647,sitting
39648,lying
39649,walking
39650,lying
39651,standing up from lying
39652,lying
39653,sitting
39654,sitting
39655,lying
39656,sitting
39657,sitting
39658,standing up from lying
39659,falling
39660,lying
39661,walking
39662,lying
39663,lying
39664,sitting on the ground
39665,walking
39666,sitting on the ground
39667,walking
39668,lying
39669,lying
39670,standing up from lying
39671,lying
39672,sitting
39673,lying
39674,lying
39675,lying
39676,walking
39677,lying
39678,standing up from lying
39679,standing up from lying
39680,lying
39681,walking
39682,sitting
39683,walking
39684,sitting
39685,lying
39686,lying
39687,lying
39688,walking
39689,lying
39690,lying
39691,standing up from lying
39692,walking
39693,lying
39694,standing up from lying
39695,walking
39696,lying
39697,lying
39698,sitting on the ground
39699,sitting on the ground
39700,standing up from lying
39701,walking
39702,walking
39703,lying
39704,lying
39705,lying
39706,sitting
39707,walking
39708,lying
39709,walking
39710,lying
39711,standing up from lying
39712,sitting
39713,lying
39714,standing up from lying
39715,walking
39716,lying
39717,walking
39718,lying
39719,walking
39720,walking
39721,lying
39722,sitting
39723,walking
39724,sitting
39725,walking
39726,walking
39727,sitting
39728,lying
39729,standing up from lying
39730,lying
39731,lying
39732,walking
39733,walking
39734,walking
39735,sitting
39736,lying
39737,lying
39738,sitting
39739,sitting
39740,sitting
39741,sitting
39742,lying
39743,sitting on the ground
39744,standing up from lying
39745,walking
39746,lying
39747,walking
39748,lying
39749,lying
39750,lying
39751,sitting
39752,lying
39753,lying down
39754,sitting
39755,sitting
39756,sitting on the ground
39757,walking
39758,lying
39759,sitting on the ground
39760,lying
39761,sitting on the ground
39762,walking
39763,sitting
39764,walking
39765,standing up from lying
39766,sitting on the ground
39767,walking
39768,lying
39769,sitting on the ground
39770,lying
39771,lying
39772,sitting
39773,sitting
39774,walking
39775,walking
39776,standing up from lying
39777,lying
39778,walking
39779,lying
39780,lying
39781,walking
39782,lying
39783,walking
39784,sitting
39785,standing up from lying
39786,standing up from sitting on the ground
39787,lying
39788,lying
39789,sitting on the ground
39790,lying
39791,lying
39792,lying
39793,lying
39794,sitting
39795,walking
39796,lying
39797,lying
39798,sitting
39799,lying
39800,standing up from lying
39801,standing up from lying
39802,lying
39803,lying
39804,lying
39805,walking
39806,lying
39807,lying
39808,lying
39809,sitting
39810,lying
39811,lying
39812,lying
39813,standing up from lying
39814,walking
39815,lying
39816,lying
39817,lying
39818,lying
39819,sitting
39820,standing up from lying
39821,standing up from lying
39822,sitting on the ground
39823,sitting
39824,lying
39825,lying
39826,lying
39827,sitting
39828,lying
39829,walking
39830,walking
39831,standing up from lying
39832,lying
39833,lying down
39834,sitting
39835,sitting on the ground
39836,walking
39837,walking
39838,sitting
39839,lying
39840,standing up from lying
39841,lying
39842,sitting
39843,sitting
39844,sitting
39845,sitting
39846,lying
39847,walking
39848,lying
39849,walking
39850,lying
39851,walking
39852,sitting on the ground
39853,sitting on the ground
39854,standing up from lying
39855,standing up from lying
39856,sitting
39857,lying
39858,on all fours
39859,standing up from lying
39860,standing up from lying
39861,lying
39862,lying
39863,sitting
39864,sitting
39865,sitting on the ground
39866,lying
39867,walking
39868,walking
39869,lying
39870,walking
39871,walking
39872,sitting on the ground
39873,lying
39874,lying down
39875,lying
39876,walking
39877,standing up from lying
39878,on all fours
39879,lying
39880,lying
39881,sitting on the ground
